"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Ciliated_UK_72hpi_child_Infected-Ciliated_uninfected_child_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000134363",2.77498196508072e-06,6.74419703956691e-05,3,1,-0.453968518415113,1,1
"ENSG00000132155",4.22587957519002e-05,0.000181173763133543,4,1,0.453234295713748,1,1
"ENSG00000035681",0.000512442569280051,0.134123531206795,4,0,0.452359034930858,1,0.833333333333333
"ENSG00000137504",5.35781360771429e-09,1,6,0,0.450739789127803,1,1
"ENSG00000135773",0.000113836994548122,0.463115564214844,3,0,0.450519846935796,1,1
"ENSG00000141349",0.00120808790731038,0.00745054745455784,4,1,0.45022696809531,1,1
"ENSG00000196169",0.00644690487455302,0.00544357623050901,4,2,0.449832747871085,1,1
"ENSG00000116151",0.00827022208384572,0.0528759772832617,3,0,-0.449646171271981,1,1
"ENSG00000104695",9.31123794825967e-51,6.44202966587559e-09,5,1,0.449280062941572,1,1
"ENSG00000114107",1.10158343077849e-08,0.131792987805251,7,0,-0.449109413439713,1,0.666666666666667
"ENSG00000122952",2.48575057650354e-08,1,6,0,-0.448692438358883,1,1
"ENSG00000223745",7.176587553602e-07,1,5,0,-0.447942040597153,1,1
"ENSG00000063854",3.58983356170879e-60,3.93993537587153e-10,4,1,-0.447880495528737,1,1
"ENSG00000135919",0.00015050857337002,0.000103692610722865,3,2,-0.447858190560791,1,1
"ENSG00000143401",6.22772156713435e-05,0.00637026972731513,5,1,-0.446610516125176,1,1
"ENSG00000171552",0.0315370097317235,0.0514518505699943,6,0,0.445828672626293,0.833333333333333,0.833333333333333
"ENSG00000013563",1.62927330492307e-07,0.00139706796270601,4,1,-0.445764678126214,1,1
"ENSG00000126368",6.51518976288047e-13,0.173647903273271,5,0,0.445595868973203,1,1
"ENSG00000165929",5.50790074210065e-14,1,5,0,0.445583691042213,1,1
"ENSG00000066136",3.33979695065582e-06,0.00971326958728413,5,1,-0.444523935008465,1,1
"ENSG00000198466",0.0093653024834183,0.0128979859677673,3,1,0.444402996052928,1,1
"ENSG00000124074",1.1773056143284e-06,9.28495924090112e-06,5,1,0.444038926889161,1,1
"ENSG00000166797",1.92665266373796e-14,7.5718889454103e-10,4,1,-0.443433434288689,1,1
"ENSG00000285437",1.05023081047256e-27,0.0644809290914926,8,0,0.443037635421597,1,1
"ENSG00000161996",0.000370072028061649,1,6,0,0.442531986385525,1,0.833333333333333
"ENSG00000183255",4.43480221955618e-13,3.82979524448384e-05,4,1,-0.442331996232027,1,1
"ENSG00000158773",3.68872606660441e-05,1,4,0,0.442180948739047,0.833333333333333,0.833333333333333
"ENSG00000184182",9.49617335450268e-13,0.00278539313954192,5,1,0.44088683968469,1,1
"ENSG00000183742",3.46832979226765e-23,0.0063192933134258,9,2,-0.439984414795893,1,1
"ENSG00000067066",2.68778272643639e-54,1,10,0,-0.439595086856003,1,1
"ENSG00000163166",2.16477338935059e-06,1.76495270582195e-07,3,2,0.439452405241678,1,1
"ENSG00000129636",1.01421739287888e-24,0.0177699478860982,6,1,-0.439172079896576,1,1
"ENSG00000197601",0.00127019556949566,1,3,0,0.439110166536189,1,1
"ENSG00000108448",0.00160563921338042,1,4,0,-0.438840294428408,1,0.833333333333333
"ENSG00000108604",3.02416052263559e-05,9.45385190706917e-05,3,1,0.438830181184305,1,1
"ENSG00000077458",0.0109178413531818,1,3,0,0.43880575458491,1,1
"ENSG00000170364",1.11630078665003e-09,1,5,0,-0.438584733452069,1,0.833333333333333
"ENSG00000159140",2.58210350506524e-32,1,8,0,0.436017713966875,1,0.833333333333333
"ENSG00000108219",0.00132387353437796,0.00583420341955661,4,1,0.435025048163163,1,1
"ENSG00000131943",8.15638345610024e-07,1,7,0,-0.434909276220016,1,0.833333333333333
"ENSG00000017483",9.75881651502269e-11,1,7,0,-0.434782456035742,1,1
"ENSG00000006194",0.00029266860718214,1,6,0,0.433979735474548,1,0.666666666666667
"ENSG00000066697",3.72095637537438e-09,0.00447736316824458,6,1,0.432500617941275,1,0.833333333333333
"ENSG00000113161",5.66715515829988e-16,0.00361656458184083,6,1,0.431816315045155,1,1
"ENSG00000142599",4.91797452221958e-08,7.58877927712769e-05,5,1,0.43085564465585,1,1
"ENSG00000123992",3.65913909205668e-09,2.59839059259379e-08,7,2,-0.43039859519944,1,1
"ENSG00000185813",2.32050806482291e-23,0.000105101439215215,8,1,-0.428571551508367,1,1
"ENSG00000127022",5.33631286023468e-32,9.50395469612674e-08,4,1,0.428064582272907,1,1
"ENSG00000151923",4.69568123665505e-35,0.210342542309964,8,0,0.427711365195245,1,1
"ENSG00000129158",0.00890062512958476,0.00525716144223,4,1,0.427527514154074,1,1
"ENSG00000263072",0.00239317365198139,0.0869434947709075,4,0,0.42720476167915,1,1
"ENSG00000235098",1.30977770904112e-15,1.46050153803613e-07,9,1,-0.426551083617833,1,1
"ENSG00000047457",4.02301618412162e-25,1,9,0,-0.425827544782601,1,1
"ENSG00000119977",7.67936301519489e-05,0.0673171993452666,4,0,0.423922777896689,1,1
"ENSG00000186073",1.74915560829387e-05,0.0191210782482602,5,1,-0.423820263779151,1,0.833333333333333
"ENSG00000129534",9.07693203356045e-18,1,7,0,-0.423464046136949,1,1
"ENSG00000185262",1.25233654761099e-07,0,2,2,-0.423363401112743,1,1
"ENSG00000174628",2.55304059601491e-16,8.45054608420652e-07,10,1,0.423304371662605,1,1
"ENSG00000107745",1.62727324873912e-05,1,5,0,-0.421965126916832,1,1
"ENSG00000152240",4.16652932024916e-17,1,4,0,0.421873342689664,1,1
"ENSG00000185246",0.00181474424467257,0.0888547582289546,4,0,-0.421702518556381,1,1
"ENSG00000180398",1.08069885679826e-22,1,11,0,-0.421660847543896,1,1
"ENSG00000239305",2.41377833451479e-06,0.0141581425180178,4,1,-0.421465367631535,1,1
"ENSG00000160752",1.66028130614123e-68,1,5,0,0.421266742397613,1,1
"ENSG00000108587",2.84792578981134e-24,0.00186010972870613,5,1,-0.420137999912793,1,1
"ENSG00000029363",7.96565723666381e-40,1,11,0,-0.419716378429819,1,1
"ENSG00000101246",5.87261174470997e-17,1.1286939973986e-06,7,1,0.419691348245182,1,1
"ENSG00000197062",0.0217207548716812,1,3,0,-0.4195683346985,1,1
"ENSG00000175354",3.43820561383947e-24,2.89196808313028e-12,7,1,0.419172377287512,1,1
"ENSG00000158089",0.000168382858384822,1,3,0,0.418940725410299,1,1
"ENSG00000132199",3.54643522835171e-24,1,9,0,-0.418919646237714,1,1
"ENSG00000138434",0.00780390679173102,0.0863597282406686,5,0,0.418555912023318,1,0.833333333333333
"ENSG00000123240",2.54086744713011e-92,1,12,0,-0.418539117284294,1,1
"ENSG00000205133",0.00366342373227729,0.00555042329858634,7,1,0.418430955978307,1,1
"ENSG00000058600",0.0165086497333882,0.039633455019441,3,1,-0.417845398430287,1,1
"ENSG00000136682",3.42357827290744e-35,3.48015885713389e-09,9,1,-0.417828655731004,1,1
"ENSG00000176715",1.38968691159397e-07,1,3,0,0.416848110508781,1,1
"ENSG00000092199",1.54732426035339e-56,1,8,0,-0.416451079323305,1,1
"ENSG00000114316",4.86733629453706e-08,1,8,0,0.416420640090458,1,0.5
"ENSG00000136802",8.64217414917954e-05,0.000166273725856086,3,2,-0.41553328577606,1,1
"ENSG00000140299",3.02848873782527e-07,1,4,0,0.415340827423607,1,1
"ENSG00000110328",1.73334526106196e-08,0.802809177657508,3,0,0.415048569382898,1,1
"ENSG00000198860",0.0487754847613805,1,4,0,0.414731524052722,1,0.833333333333333
"ENSG00000100124",0.00127019556949566,0.00278939022523081,5,1,0.414582666430655,1,1
"ENSG00000108883",7.7294409739916e-07,0.194609554696578,4,0,0.414308450831864,1,1
"ENSG00000237441",0.00986904677878731,0.00198284577328019,3,2,-0.413652487590065,1,1
"ENSG00000136261",2.7212801540382e-34,1.06474771296754e-05,6,1,0.413407913157084,1,1
"ENSG00000174243",5.19182827855473e-32,1,6,0,0.412750882647715,1,1
"ENSG00000247498",2.70449251571368e-05,0.32733683941601,4,0,0.412351802427433,1,1
"ENSG00000116133",0.000398746213564944,0.39105846121778,4,0,-0.411764692956218,1,1
"ENSG00000164808",2.53927369363896e-08,1,4,0,0.411744213953512,1,1
"ENSG00000135829",9.56920635651031e-08,0.204159291763476,5,0,0.411689145347053,1,1
"ENSG00000144802",5.59132228174448e-13,0.00806034963827594,7,1,0.411035181748039,1,1
"ENSG00000186395",1.6338103382427e-24,1.07175934560785e-10,4,1,-0.410949385309234,1,1
"ENSG00000197930",7.80652154758807e-22,5.57720372517405e-11,4,1,-0.410437768432251,1,1
"ENSG00000100644",1.1572924632617e-12,0.079483795278232,7,0,-0.410293097507443,1,1
"ENSG00000238142",5.01121219397413e-12,0.0526458104708582,4,0,0.408225239983165,1,1
"ENSG00000005882",0.0131433813553651,0,2,2,-0.407969371082937,1,1
"ENSG00000166949",0.00128995858394554,0.0310281810647383,5,1,0.4075007906975,1,1
"ENSG00000213676",0.025319546158016,0.00927353018172893,3,2,-0.407411816691127,1,1
"ENSG00000143502",3.23368098497733e-11,5.80078055827134e-05,6,1,-0.407274592515553,1,1
"ENSG00000182979",4.8980246880532e-17,5.37686862740103e-05,7,1,0.40624882095071,1,1
"ENSG00000125740",0.000407965217786904,0.732451183494876,5,0,-0.405777367158115,1,1
"ENSG00000123472",7.58994582583119e-08,6.285194405828e-05,6,2,0.405644525902032,1,1
"ENSG00000173511",5.04094527884936e-07,0.311341177571863,5,0,0.405357582200316,1,1
"ENSG00000158864",1.40242945284333e-35,0,2,2,0.404978610999191,1,1
"ENSG00000100722",1.55078142497824e-18,1,6,0,-0.404607978065487,1,0.833333333333333
"ENSG00000156256",2.30182754728772e-17,0.000210266353237155,7,1,-0.404344550229358,1,1
"ENSG00000067225",1.52920135021387e-119,2.05622046156023e-27,3,1,-0.404034979374559,1,1
"ENSG00000139990",0.0106567674637038,0,2,2,-0.403727029257994,1,1
"ENSG00000119630",0.0216092181039879,0.011789025286111,3,1,0.402434875973901,1,1
"ENSG00000198736",1.07398849576835e-08,4.84773961716091e-07,4,1,0.402408325006337,1,1
"ENSG00000143365",4.20382404293201e-05,0.506379615229476,3,0,-0.401929885651323,1,1
"ENSG00000170469",0.00376469643173246,0.211059316951333,3,0,-0.401901320698804,1,1
"ENSG00000122678",0.00317717053947936,1,7,0,-0.401820541271351,1,0.833333333333333
"ENSG00000120802",0.000434529028674273,0.0221934456616108,4,1,0.40180970895519,1,1
"ENSG00000221914",4.40701004577646e-36,1,8,0,0.401784395704783,1,1
"ENSG00000147789",7.32328854025092e-08,1,8,0,0.401441016163107,1,1
"ENSG00000146540",4.85760640891852e-23,7.72219560250653e-15,4,1,0.401055824283898,1,1
"ENSG00000111907",2.85462950036677e-70,1.00559679441627e-19,4,2,-0.400652251923171,1,1
"ENSG00000176261",1.25598469686126e-23,3.47639204943103e-09,10,1,-0.400626183024338,1,1
"ENSG00000182325",1.47378975198644e-08,1,6,0,0.399998997570238,1,1
"ENSG00000167965",3.47976987549553e-09,1,6,0,-0.399640661161977,1,1
"ENSG00000146112",0.0105644424888173,0.359156577510608,3,0,0.399615608755519,1,1
"ENSG00000167065",0.013997807457709,0.337451424049774,4,0,-0.398752950464765,1,1
"ENSG00000107968",9.16211695234347e-23,0.0338044581674348,7,1,0.398548511285672,1,1
"ENSG00000125107",5.88912387955467e-18,1,10,0,0.398176697363484,1,1
"ENSG00000110321",6.39677544565277e-45,2.52872324215419e-22,8,2,0.398160987168972,1,1
"ENSG00000001084",5.76899228269902e-46,0.000296194634157519,6,1,-0.398151193374154,1,1
"ENSG00000144827",0.000137955783534551,0.114553551315637,3,0,0.398051691228193,1,1
"ENSG00000053770",2.21842639148719e-05,0.012400946029944,5,2,0.397978428856427,1,1
"ENSG00000186787",3.2468170121923e-05,0.21110784111516,5,0,0.39764176058989,1,1
"ENSG00000126351",0.0100753635746882,1,4,0,-0.397474041472288,1,1
"ENSG00000111328",8.375878923914e-28,1.01931891844762e-09,7,1,0.397349769375792,1,1
"ENSG00000183955",6.53491984817505e-05,1,6,0,0.397246732355286,1,1
"ENSG00000135750",2.00901197430755e-09,0.0017528114157008,3,1,0.397152736973047,1,1
"ENSG00000103194",1.80162181924973e-08,0.000212453912830504,4,1,0.396985127593542,1,1
"ENSG00000178741",1.21457069952737e-104,6.71253618660351e-40,3,1,-0.39692912107102,1,1
"ENSG00000184012",0.0127962506509738,0.0121640207352786,6,1,0.396620580740638,1,1
"ENSG00000169057",0.00161777478382043,0.195531996195297,4,0,0.396489329783437,1,1
"ENSG00000234465",1.47028908385382e-05,0.0221188951795388,5,1,-0.396196700540322,1,1
"ENSG00000110628",1.24233976678284e-14,0.461679413281122,10,0,0.396196110369352,1,1
"ENSG00000203485",5.72839276624539e-06,1,4,0,0.396061114657475,1,1
"ENSG00000120889",8.12705732445073e-05,1,4,0,-0.395659679311136,1,1
"ENSG00000268350",1.01045172599867e-05,0.0498458218253599,6,1,0.395176126030874,1,1
"ENSG00000113712",4.06803011332635e-99,7.82533919026345e-07,9,1,-0.394834960583018,1,1
"ENSG00000166411",0.000174903940071679,0.00173498888077823,4,1,-0.394798755250595,1,1
"ENSG00000095787",5.01536745297157e-17,0.217092903011035,7,0,-0.394751358495359,1,0.833333333333333
"ENSG00000116350",2.08006176216422e-26,1.76001936461571e-12,3,1,-0.394452121959917,1,1
"ENSG00000168615",4.0814193216004e-07,1,5,0,0.394258049443197,1,1
"ENSG00000196684",0.00363152499315262,0.111726866621689,5,0,-0.393386033112522,1,1
"ENSG00000163121",0.0122465900499011,0.0095892847390296,4,1,-0.392836850714961,1,1
"ENSG00000029993",8.07178293220658e-18,1.99862154430255e-07,4,1,0.392636720849308,1,1
"ENSG00000154080",2.45308883589422e-11,1.03971312812567e-12,3,3,-0.392004558974628,1,1
"ENSG00000011009",1.03624415452573e-07,1.47658826481271e-05,5,1,0.391876608565108,1,1
"ENSG00000115685",3.02031625408106e-21,2.31962449509191e-05,5,1,0.391526263159681,1,1
"ENSG00000160818",3.50024711947881e-21,1,3,0,0.391440935138942,1,1
"ENSG00000182093",2.91501159508797e-19,1,7,0,-0.390944960150423,1,1
"ENSG00000115129",3.93217075083703e-23,1.65210223009228e-07,9,1,-0.390761707664768,1,1
"ENSG00000140575",1.56139423060526e-13,0.00638792145740665,4,1,0.390128363442193,1,1
"ENSG00000122482",5.49162719601337e-22,0.0397432077000276,10,1,-0.389654723828141,1,1
"ENSG00000011304",7.10629031063224e-07,1,6,0,-0.389200392133087,1,1
"ENSG00000168096",0.000571550172478055,1,6,0,0.388889118583805,1,1
"ENSG00000137098",3.95633715593212e-07,1,7,0,0.388648070370887,1,0.833333333333333
"ENSG00000140254",2.75068363348893e-09,0.0177361674321299,5,1,-0.388118555359997,1,1
"ENSG00000218739",2.98152919894422e-06,1.02728696132329e-05,4,2,-0.387542403533557,1,1
"ENSG00000196151",0.00145484040300949,0.409923465092348,4,0,0.387247221493053,1,0.833333333333333
"ENSG00000245694",3.15209635458067e-47,4.07531660973864e-07,7,1,-0.387095397914176,1,1
"ENSG00000139428",3.57737001186101e-06,0.0299227188354187,3,1,0.386949909817144,1,1
"ENSG00000184709",2.63885413405154e-12,1,3,0,0.386766337701984,1,1
"ENSG00000065809",1.59997747967475e-05,4.15571190832377e-06,7,1,0.385858459715075,1,1
"ENSG00000134461",0.00015233980008931,0.0189211113168174,4,1,-0.38537436634371,1,0.833333333333333
"ENSG00000260136",4.28814098218555e-07,0.0304392485639458,6,1,0.384615451070721,1,1
"ENSG00000245648",0.00308995147875911,0.359583465900653,6,0,0.38461406261748,0.833333333333333,0.666666666666667
"ENSG00000197746",0.000340509923002518,0,2,2,-0.384337590543512,1,1
"ENSG00000116001",0.000110853518638372,1,5,0,0.383680696929695,1,0.833333333333333
"ENSG00000103429",2.82289057181e-16,2.7585588221018e-06,6,1,0.383561538862723,1,1
"ENSG00000187954",1.71486018521623e-38,1,10,0,0.382991345766849,1,1
"ENSG00000257923",1.00687457012907e-09,7.40005472826256e-05,5,2,0.38295013732301,1,1
"ENSG00000164985",1.41782243188656e-09,1,5,0,0.382926141786812,1,1
"ENSG00000258289",1.85378079265362e-05,3.10906110272111e-06,3,2,-0.382266830216408,1,1
"ENSG00000100934",0.000407965217786904,0.0143233865275447,3,1,0.380744949505025,1,1
"ENSG00000005486",3.19021107515897e-10,5.9546237756508e-06,6,1,-0.380506538524063,1,1
"ENSG00000114735",0.0436197682580155,0.0516997051460286,4,0,0.380471289010696,1,0.833333333333333
"ENSG00000133265",4.74341759265635e-05,0.000362548493526819,4,1,0.380036443521112,1,1
"ENSG00000105176",1.32355966345187e-22,5.52888356205149e-08,7,3,0.379752736825212,1,0.833333333333333
"ENSG00000100379",0.00352044366503421,0.000149767263895752,5,1,0.379508429221446,1,1
"ENSG00000144118",0.00112990362575333,0,2,2,-0.37899941984377,1,1
"ENSG00000236502",2.1548954236068e-10,1,4,0,-0.378362678318311,1,1
"ENSG00000103174",0.0242480881337537,0.0317980510876932,4,1,-0.378163749414865,1,1
"ENSG00000158435",1.03583028010175e-09,1.17711627463771e-05,5,1,0.377781635427806,1,1
"ENSG00000213983",7.39743015555891e-11,1,6,0,0.377359743929158,1,1
"ENSG00000182670",1.67367308204042e-97,4.18352772420281e-06,10,1,-0.377212971408094,1,1
"ENSG00000109814",0.000159527925987106,0.0109262979876147,5,3,-0.377212486614301,1,1
"ENSG00000206199",0.000268338954866294,0.000381658719113227,5,1,0.377115252484773,1,1
"ENSG00000197713",0.0157910895549063,0.419954074854392,5,0,-0.376489543944169,1,1
"ENSG00000164241",8.25356906799009e-06,0.390653286695735,6,0,0.375802843141084,1,0.666666666666667
"ENSG00000158483",0.00133771258368421,0.33425313718111,4,0,0.375238155232532,1,1
"ENSG00000269313",0.000354924527760866,1,9,0,0.375000000268613,1,0.833333333333333
"ENSG00000204954",1.05156311673854e-06,0.0190971856086422,5,1,-0.374960396213238,1,1
"ENSG00000167394",0.00242725089961336,1,3,0,-0.374857712032642,1,1
"ENSG00000143252",0.0198227810204543,0,2,2,0.374832271618433,1,1
"ENSG00000175324",4.7206596045238e-31,1,5,0,0.374467627752811,1,1
"ENSG00000137492",0.00261955331174054,0.00155086429143652,6,1,0.373758358777132,1,1
"ENSG00000165102",0.00358604258260632,0.177103706997299,5,0,0.372923039915191,1,1
"ENSG00000171302",0.0248141213667623,0.074743080762124,6,0,-0.372460205085923,1,1
"ENSG00000165698",1.97457059746297e-05,0.000802293460026561,4,1,0.371703917637365,1,1
"ENSG00000142188",2.19847712938453e-07,0.114234170225088,5,0,-0.371616479317988,1,1
"ENSG00000145779",3.87939916667735e-35,3.19555469755188e-12,6,2,0.371500178201663,1,1
"ENSG00000028203",1.88468806161342e-13,1,9,0,-0.371376929831146,1,0.833333333333333
"ENSG00000186260",0.000107022789412464,1,5,0,0.371343388302862,1,1
"ENSG00000104067",2.91487355390913e-14,0.034423229699177,3,1,0.371200772405582,1,1
"ENSG00000113742",0.00338438494022484,1,6,0,-0.370644018635251,1,0.666666666666667
"ENSG00000117411",0.0243750949879104,0,2,2,-0.370564376087618,1,1
"ENSG00000131187",1.45514648363968e-05,0.193805504957358,5,0,0.370556721328721,1,1
"ENSG00000050820",3.65913909205668e-09,0.00754916726103957,7,1,0.369503530625022,1,1
"ENSG00000117395",1.17935324558743e-69,1,6,0,-0.369387830602349,1,1
"ENSG00000122026",0,3.05986375494988e-142,3,1,0.369144343600718,1,1
"ENSG00000136450",8.54652365790002e-06,0.52492879088485,5,0,0.368444896886772,1,1
"ENSG00000154099",2.13483994002345e-07,0.0828419208029235,5,0,0.368424100980263,1,1
"ENSG00000136717",0.000245332805555693,0.606246095350698,7,0,-0.368421034031539,1,0.666666666666667
"ENSG00000108669",2.01423893480576e-07,0.271949195404346,8,0,0.368198842071129,1,1
"ENSG00000135338",0.0240487045741871,0,2,2,-0.367949902491391,1,1
"ENSG00000233223",2.40538866300033e-11,1,9,0,-0.367798729790063,1,0.666666666666667
"ENSG00000197461",4.87135775791985e-09,0.0141463534115579,5,2,-0.367797097593005,1,1
"ENSG00000070731",3.12851181553918e-26,0.00171454950173267,9,1,0.367516305537339,1,1
"ENSG00000139636",1.61765153283579e-05,1,6,0,-0.367034739650965,1,0.833333333333333
"ENSG00000094841",0.00232909688194131,0.0151283830459885,3,1,0.366928766202341,1,1
"ENSG00000108349",3.82452617905857e-06,0.00490541836884183,5,1,-0.366638476298144,1,1
"ENSG00000132485",2.79835716369547e-06,0.00012059872740711,3,1,-0.366336121638317,1,1
"ENSG00000147274",2.25491570655428e-16,3.14128899435007e-06,4,1,0.365215819147104,1,1
"ENSG00000167107",1.35870251167829e-05,0.39503279716316,5,0,0.365004088802786,1,1
"ENSG00000115963",6.99072000156017e-18,8.80985515646784e-13,4,2,0.364754674107383,1,1
"ENSG00000168310",1.08053266568339e-13,7.05636379455137e-08,5,1,0.364624280579157,1,1
"ENSG00000235437",0.00449428804074118,1,5,0,0.363660271723893,1,1
"ENSG00000106617",3.94975942356029e-21,0.126204937509472,6,0,0.363635815581864,1,1
"ENSG00000122644",2.96988878950057e-29,2.16243680927902e-22,5,2,-0.36314435930517,1,1
"ENSG00000070476",0.00835816679962612,0.00612078564079957,4,1,0.363035225206847,1,1
"ENSG00000177963",1.91817069883771e-16,0.00697731397182207,9,1,0.362798628753068,1,1
"ENSG00000170873",1.24430664806767e-06,2.92811879589686e-05,5,1,0.362426789368693,1,1
"ENSG00000157110",4.2822930001951e-14,1,5,0,0.362191827131659,1,1
"ENSG00000134779",2.81701100265279e-33,4.14027822755082e-05,8,1,0.361812928400006,1,1
"ENSG00000120742",4.1170068743502e-62,1,6,0,-0.361786193822163,1,1
"ENSG00000047621",0.00416897018152188,1,3,0,0.361668445822774,1,1
"ENSG00000130299",6.46202071227205e-06,1,5,0,0.361267952852624,1,1
"ENSG00000168575",4.94138145340641e-22,7.01572032612504e-08,6,2,-0.360586447559909,1,1
"ENSG00000130254",1.16700820301717e-21,1,4,0,-0.360570253574672,1,1
"ENSG00000110492",3.61164463629877e-55,3.28975088345702e-27,3,1,0.36023500310201,1,1
"ENSG00000160113",1.15818532404697e-18,5.20820514979709e-18,3,2,0.359790064977065,1,1
"ENSG00000116663",6.61781350208111e-05,0.0118757731064671,3,1,0.359774244914625,1,1
"ENSG00000163161",0.00529281954102401,0.00298917096361835,3,2,0.359523439852938,1,1
"ENSG00000118096",0.00554600433436341,0.00440344244146917,3,1,0.359477073921106,1,1
"ENSG00000103415",1.24817378212858e-25,0.000103164294123788,7,1,0.359342020969819,1,1
"ENSG00000111412",0.0120521569701421,1,6,0,0.358888074271036,1,1
"ENSG00000162086",0.00794884493396903,1,4,0,0.358823971732725,1,1
"ENSG00000100462",0.000577633151147929,0.00531384444508107,4,1,-0.358094606469338,1,1
"ENSG00000138119",2.1688378661389e-49,1,6,0,-0.357954122317994,1,1
"ENSG00000168077",0.022635699758192,0,2,2,0.357908807368928,1,1
"ENSG00000186889",0.00582648569480471,0.982421915278193,3,0,-0.35785675408597,1,0.833333333333333
"ENSG00000168078",0.00258417399015971,1,3,0,-0.357623295847879,1,0.833333333333333
"ENSG00000169609",3.31034237300531e-28,1,7,0,0.357407961642157,1,1
"ENSG00000126858",0.000935947151607384,0.0122053895047081,6,1,-0.357406932335635,1,1
"ENSG00000163608",3.22977425877515e-07,1,7,0,0.356816273583283,1,1
"ENSG00000072364",2.07628125165468e-09,0.000526464472184313,5,1,0.355984771183896,1,1
"ENSG00000125944",3.25861018382072e-95,2.29540764685088e-12,9,1,-0.355865808717425,1,1
"ENSG00000139154",0.000372018527025689,0.236446474404905,3,0,0.355558618754852,1,1
"ENSG00000149547",8.58735432109488e-18,0.141319527416504,8,0,-0.355416607778309,1,1
"ENSG00000171163",0.000268048578354189,0.21651686208901,4,0,0.355299574663291,1,1
"ENSG00000140153",0.00101761522549829,0.2296362485255,8,0,0.35480532387179,1,1
"ENSG00000132561",5.46433804285757e-09,0.353390053869553,7,0,-0.354541490495883,1,0.833333333333333
"ENSG00000105821",1.82709608514498e-14,0.0436888104514213,7,1,0.354165539377182,1,1
"ENSG00000141504",4.42500202816339e-14,0.023012786018695,4,1,-0.353325871245397,1,1
"ENSG00000249859",3.11795769038674e-05,1,8,0,0.352808738876152,1,0.833333333333333
"ENSG00000073584",8.49635787368562e-50,1,10,0,0.3527259889742,1,1
"ENSG00000168765",1.11973627062085e-05,0.199570661174703,6,0,-0.352712591303479,1,1
"ENSG00000170776",1.16391887891884e-10,1,8,0,0.352616769924884,1,1
"ENSG00000132676",7.42629582984011e-05,0.00017345668525006,8,1,-0.352442426624883,1,1
"ENSG00000015133",0.00996703750556422,1,6,0,0.352145313666161,1,1
"ENSG00000108946",2.32376539682258e-12,0.00387303235168407,6,2,0.352001015360557,1,0.833333333333333
"ENSG00000101940",4.84998507430024e-31,1,6,0,-0.35194103012654,1,1
"ENSG00000141012",0.00265365551005455,1,5,0,-0.351596463874846,1,1
"ENSG00000172243",4.06311980197305e-05,0.560889727445207,5,0,0.351053451067585,1,1
"ENSG00000174915",4.72209811320117e-05,0.392656531373229,3,0,-0.351049132217468,1,1
"ENSG00000070756",5.47249147520934e-97,9.23628090729427e-21,6,1,0.350133519889751,1,1
"ENSG00000156313",0.00716779325369526,0.0219224865700005,5,1,0.350068927777611,1,1
"ENSG00000137824",2.31427042728569e-09,0.047072949672257,3,1,-0.350048726408388,1,1
"ENSG00000086666",1.14153849160443e-37,1.26102344836505e-08,9,1,0.350028623401917,1,1
"ENSG00000134504",1.58286527907364e-05,5.55827765164209e-06,7,2,0.349877798582887,1,1
"ENSG00000157184",0.03719782534455,0.0517904347971229,3,0,-0.349487798376687,1,1
"ENSG00000167397",5.06749473718713e-06,1.53158058697745e-06,5,2,-0.34865812386657,1,1
"ENSG00000138640",1.79787743357107e-05,0.145700543376181,6,0,0.348635400201949,1,0.833333333333333
"ENSG00000100949",0.00068771103875511,0.00817424172898888,4,1,-0.348172283632176,1,1
"ENSG00000053254",7.37957780737992e-22,1,8,0,0.347420040989597,1,1
"ENSG00000123739",2.59961784549373e-13,1,4,0,-0.347345535633636,1,1
"ENSG00000103495",2.59715026951262e-23,1,10,0,-0.346966671125116,1,1
"ENSG00000198431",2.63841726849695e-10,0.226721379271793,7,0,0.346628959531486,1,1
"ENSG00000162073",2.14233757400484e-07,1,5,0,0.346115593038752,1,1
"ENSG00000106261",0.00373450422850104,0.0137061179731987,3,1,-0.345997368543011,1,1
"ENSG00000105700",7.18526568357825e-13,1.20108787033245e-05,3,1,0.34588783425422,1,1
"ENSG00000143633",7.14872557108636e-07,0.199352006113443,3,0,0.345491828866551,1,1
"ENSG00000122550",4.96450907453195e-07,1,6,0,0.345179653270319,1,1
"ENSG00000135925",1.24606954650521e-10,1,6,0,-0.344954783126254,1,1
"ENSG00000149091",1.6341551424751e-06,1,7,0,0.344788657110779,1,1
"ENSG00000126581",2.552786426772e-51,1,8,0,0.344772745445543,1,1
"ENSG00000167136",4.29553088422837e-19,5.42861765216966e-14,3,1,0.344741293610981,1,1
"ENSG00000186480",0.000172521307045986,3.30977481586189e-05,3,2,0.344645875192693,1,1
"ENSG00000143507",0.0139752996461481,0.0345241476827418,5,1,-0.344538373090715,1,1
"ENSG00000175470",0.0231960780279837,0.420951583179851,3,0,0.344268965912609,1,1
"ENSG00000127125",1.76321304335946e-35,8.97104343093386e-31,5,3,0.343551258082317,1,1
"ENSG00000118960",0.0294749729252227,0.197593862459659,3,0,-0.343379051427886,1,1
"ENSG00000169062",1.96278190473168e-36,1,11,0,0.342638011413506,1,1
"ENSG00000048140",5.31637761181437e-06,0.173345376457893,5,0,0.342411458242978,1,1
